player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Riley Cooper,WR,FA,2013,1,2,6,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Dwayne Harris,WR,FA,2013,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Edmond Gates,WR,FA,2013,1,1,4,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Kendall Wright,WR,FA,2013,1,2,4,11,5.5,0,0,0,0.0,0,0.0,2.1,0.0
Brian Quick,WR,FA,2013,1,1,2,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Tori Gurley,WR,FA,2013,1,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Mike Wallace,WR,FA,2013,1,1,5,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Kenny Britt,WR,FA,2013,1,1,2,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Mike Brown,WR,FA,2013,1,1,3,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Mohamed Sanu Sr.,WR,FA,2013,1,4,5,19,4.8,0,0,0,0.0,0,0.0,1.9,0.0
Jaron Brown,WR,FA,2013,1,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Damian Williams,WR,FA,2013,1,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Santonio Holmes,WR,FA,2013,1,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Kris Durham,WR,FA,2013,1,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Ted Ginn Jr.,WR,FA,2013,1,1,1,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Brice Butler,WR,FA,2013,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Earl Bennett,WR,FA,2013,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Jacoby Ford,WR,FA,2013,1,1,2,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Trevor Graham,WR,FA,2013,1,0,1,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Jason Avant,WR,FA,2013,1,2,3,13,6.5,0,0,0,0.0,0,0.0,0.3,0.0
Adrian Peterson,RB,FA,2013,1,4,4,18,4.5,1,18,93,5.2,2,0.0,31.1,0.0
Reggie Bush,RB,FA,2013,1,4,8,101,25.3,1,21,90,4.3,0,0.0,27.1,0.0
LeSean McCoy,RB,FA,2013,1,1,1,5,5.0,0,31,184,5.9,1,0.0,25.4,0.0
Joique Bell,RB,FA,2013,1,5,6,67,13.4,0,6,25,4.2,2,0.0,23.7,0.0
Shane Vereen,RB,FA,2013,1,7,10,58,8.3,0,14,101,7.2,0,0.0,19.4,0.0
Jamaal Charles,RB,FA,2013,1,3,6,23,7.7,0,16,77,4.8,1,0.0,17.5,0.0
Matt Forte,RB,FA,2013,1,4,6,41,10.3,0,19,50,2.6,1,0.0,17.1,0.0
Ray Rice,RB,FA,2013,1,8,11,35,4.4,0,12,36,3.0,1,0.0,17.1,0.0
DeMarco Murray,RB,FA,2013,1,8,10,39,4.9,0,20,86,4.3,0,0.0,16.5,0.0
Steven Jackson,RB,FA,2013,1,5,8,45,9.0,0,11,77,7.0,0,0.0,14.7,0.0
Darren McFadden,RB,FA,2013,1,3,5,18,6.0,0,17,48,2.8,1,0.0,14.1,0.0
Darren Sproles,RB,FA,2013,1,6,6,88,14.7,0,8,22,2.8,0,0.0,14.0,0.0
Frank Gore,RB,FA,2013,1,2,2,21,10.5,0,21,44,2.1,1,0.0,13.5,0.0
Fred Jackson,RB,FA,2013,1,4,5,41,10.3,0,13,67,5.2,0,0.0,12.8,0.0
Ryan Mathews,RB,FA,2013,1,2,2,22,11.0,1,13,33,2.5,0,0.0,12.5,0.0
Daryl Richardson,RB,FA,2013,1,5,6,33,6.6,0,20,63,3.2,0,0.0,12.1,0.0
Arian Foster,RB,FA,2013,1,6,8,33,5.5,0,18,57,3.2,0,0.0,12.0,0.0
Eddie Lacy,RB,FA,2013,1,1,2,31,31.0,0,14,41,2.9,1,0.0,11.7,0.0
Doug Martin,RB,FA,2013,1,2,6,-1,-0.5,0,24,65,2.7,1,0.0,11.4,0.0
Da'Rel Scott,RB,FA,2013,1,5,8,51,10.2,0,5,23,4.6,0,0.0,9.9,0.0
Alfred Morris,RB,FA,2013,1,1,1,9,9.0,0,12,45,3.8,1,0.0,9.9,0.0
DeAngelo Williams,RB,FA,2013,1,3,3,14,4.7,0,17,86,5.1,0,0.0,9.5,0.0
BenJarvus Green-Ellis,RB,FA,2013,1,1,1,4,4.0,0,14,25,1.8,1,0.0,9.4,0.0
Vonta Leach,RB,FA,2013,1,3,4,12,4.0,1,0,0,0.0,0,0.0,8.7,0.0
Trent Richardson,RB,FA,2013,1,2,6,30,15.0,0,13,47,3.6,0,0.0,8.7,0.0
Daniel Thomas,RB,FA,2013,1,1,1,5,5.0,0,8,14,1.8,1,0.0,8.4,0.0
Bilal Powell,RB,FA,2013,1,4,5,35,8.8,0,12,29,2.4,0,0.0,8.4,0.0
Jackie Battle,RB,FA,2013,1,0,0,0,0.0,0,8,21,2.6,1,0.0,8.1,0.0
Knowshon Moreno,RB,FA,2013,1,3,3,37,12.3,0,9,28,3.1,0,0.0,8.0,0.0
Pierre Thomas,RB,FA,2013,1,4,4,16,4.0,0,9,43,4.8,0,0.0,7.9,0.0
Ben Tate,RB,FA,2013,1,2,2,7,3.5,0,9,55,6.1,0,0.0,7.2,0.0
Chris Johnson,RB,FA,2013,1,0,0,0,0.0,0,25,70,2.8,0,0.0,7.0,0.0
Rashard Mendenhall,RB,FA,2013,1,1,1,4,4.0,0,16,60,3.8,0,0.0,6.9,0.0
Anthony Sherman,RB,FA,2013,1,4,4,44,11.0,0,0,0,0.0,0,0.0,6.4,0.0
Vick Ballard,RB,FA,2013,1,1,2,-5,-5.0,0,13,63,4.8,0,0.0,6.3,0.0
Marshawn Lynch,RB,FA,2013,1,2,3,9,4.5,0,17,43,2.5,0,0.0,6.2,0.0
Ronnie Brown,RB,FA,2013,1,2,2,24,12.0,0,5,27,5.4,0,0.0,6.1,0.0
C.J. Spiller,RB,FA,2013,1,5,6,14,2.8,0,17,41,2.4,0,0.0,6.0,0.0
Dexter McCluster,RB,FA,2013,1,3,5,43,14.3,0,0,0,0.0,0,0.0,5.8,0.0
Ronnie Hillman,RB,FA,2013,1,2,2,27,13.5,0,4,15,3.8,0,0.0,5.2,0.0
Justin Forsett,RB,FA,2013,1,4,5,22,5.5,0,1,7,7.0,0,0.0,4.9,0.0
Maurice Jones-Drew,RB,FA,2013,1,0,2,0,0.0,0,15,45,3.0,0,0.0,4.5,0.0
Derrick Coleman,RB,FA,2013,1,3,3,30,10.0,0,0,0,0.0,0,0.0,4.5,0.0
Robert Turbin,RB,FA,2013,1,2,2,13,6.5,0,3,17,5.7,0,0.0,4.0,0.0
LaRod Stephens-Howling,RB,FA,2013,1,2,3,11,5.5,0,6,19,3.2,0,0.0,4.0,0.0
Ahmad Bradshaw,RB,FA,2013,1,1,1,7,7.0,0,7,26,3.7,0,0.0,3.8,0.0
Jordan Todman,RB,FA,2013,1,3,4,20,6.7,0,1,2,2.0,0,0.0,3.7,0.0
Giovani Bernard,RB,FA,2013,1,1,2,8,8.0,0,4,22,5.5,0,0.0,3.5,0.0
Jason Snelling,RB,FA,2013,1,2,3,17,8.5,0,0,0,0.0,0,0.0,2.7,0.0
Tommy Bohanon,RB,FA,2013,1,1,2,21,21.0,0,0,0,0.0,0,0.0,2.6,0.0
Danny Woodhead,RB,FA,2013,1,2,3,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Stevan Ridley,RB,FA,2013,1,0,0,0,0.0,0,9,46,5.1,0,0.0,2.6,0.0
Alfonso Smith,RB,FA,2013,1,0,1,0,0.0,0,10,26,2.6,0,0.0,2.6,0.0
Bryce Brown,RB,FA,2013,1,0,0,0,0.0,0,9,25,2.8,0,0.0,2.5,0.0
Isaac Redman,RB,FA,2013,1,2,3,7,3.5,0,7,8,1.1,0,0.0,2.5,0.0
Kendall Hunter,RB,FA,2013,1,0,0,0,0.0,0,6,24,4.0,0,0.0,2.4,0.0
Montee Ball,RB,FA,2013,1,0,0,0,0.0,0,8,24,3.0,0,0.0,2.4,0.0
Knile Davis,RB,FA,2013,1,1,1,5,5.0,0,4,12,3.0,0,0.0,2.2,0.0
Bernard Pierce,RB,FA,2013,1,0,1,0,0.0,0,9,22,2.4,0,0.0,2.2,0.0
Roy Helu,RB,FA,2013,1,1,2,11,11.0,0,1,5,5.0,0,0.0,2.1,0.0
Bradie Ewing,RB,FA,2013,1,1,1,15,15.0,0,0,0,0.0,0,0.0,2.0,0.0
Cyrus Gray,RB,FA,2013,1,1,1,6,6.0,0,2,8,4.0,0,0.0,1.9,0.0
Shonn Greene,RB,FA,2013,1,0,0,0,0.0,0,4,18,4.5,0,0.0,1.8,0.0
Andre Ellington,RB,FA,2013,1,1,3,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Will Ta'ufo'ou,RB,FA,2013,1,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Phillip Tanner,RB,FA,2013,1,1,1,9,9.0,0,1,2,2.0,0,0.0,1.6,0.0
Chris Ivory,RB,FA,2013,1,0,2,0,0.0,0,10,15,1.5,0,0.0,1.5,0.0
LeGarrette Blount,RB,FA,2013,1,0,0,0,0.0,0,7,15,2.1,0,0.0,1.5,0.0
Michael Bush,RB,FA,2013,1,0,1,0,0.0,0,6,15,2.5,0,0.0,1.5,0.0
Lamar Miller,RB,FA,2013,1,1,1,7,7.0,0,10,3,0.3,0,0.0,1.5,0.0
Chris Ogbonnaya,RB,FA,2013,1,1,3,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Marcel Reece,RB,FA,2013,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Zach Line,RB,FA,2013,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
James Starks,RB,FA,2013,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Mark Ingram II,RB,FA,2013,1,0,0,0,0.0,0,9,11,1.2,0,0.0,1.1,0.0
Brian Leonard,RB,FA,2013,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Mike Tolbert,RB,FA,2013,1,1,1,-6,-6.0,0,4,10,2.5,0,0.0,0.9,0.0
Jacquizz Rodgers,RB,FA,2013,1,1,1,3,3.0,0,2,-1,-0.5,0,0.0,0.7,0.0
Zac Stacy,RB,FA,2013,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
John Kuhn,RB,FA,2013,1,0,1,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Le'Ron McClain,RB,FA,2013,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Rashad Jennings,RB,FA,2013,1,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Denard Robinson,RB,FA,2013,1,0,0,0,0.0,0,2,1,0.5,0,0.0,0.1,0.0
Jared Cook,TE,FA,2013,1,7,10,141,20.1,2,0,0,0.0,0,0.0,27.6,0.0
Julius Thomas,TE,FA,2013,1,5,7,110,22.0,2,0,0,0.0,0,0.0,25.5,0.0
Vernon Davis,TE,FA,2013,1,6,9,98,16.3,2,0,0,0.0,0,0.0,24.8,0.0
Jason Witten,TE,FA,2013,1,8,9,70,8.8,2,0,0,0.0,0,0.0,23.0,0.0
Jordan Cameron,TE,FA,2013,1,9,13,108,12.0,1,0,0,0.0,0,0.0,21.3,0.0
Owen Daniels,TE,FA,2013,1,5,7,67,13.4,2,0,0,0.0,0,0.0,21.2,0.0
Kellen Winslow,TE,FA,2013,1,7,8,79,11.3,1,0,0,0.0,0,0.0,17.4,0.0
Brandon Myers,TE,FA,2013,1,7,9,66,9.4,1,0,0,0.0,0,0.0,16.1,0.0
Jermichael Finley,TE,FA,2013,1,5,8,56,11.2,1,0,0,0.0,0,0.0,14.1,0.0
Brent Celek,TE,FA,2013,1,2,3,56,28.0,1,0,0,0.0,0,0.0,12.6,0.0
Jimmy Graham,TE,NO,2013,1,4,7,45,11.3,1,0,0,0.0,0,0.0,12.5,0.0
Martellus Bennett,TE,FA,2013,1,3,6,49,16.3,1,0,0,0.0,0,0.0,12.4,0.0
Dallas Clark,TE,FA,2013,1,7,12,87,12.4,0,0,0,0.0,0,0.0,12.2,0.0
Tony Gonzalez,TE,FA,2013,1,3,6,36,12.0,1,0,0,0.0,0,0.0,11.1,0.0
Garrett Graham,TE,FA,2013,1,4,5,27,6.8,1,0,0,0.0,0,0.0,10.7,0.0
Joseph Fauria,TE,FA,2013,1,3,3,27,9.0,1,0,0,0.0,0,0.0,10.2,0.0
Dwayne Allen,TE,FA,2013,1,1,2,20,20.0,1,0,0,0.0,0,0.0,8.5,0.0
Greg Olsen,TE,FA,2013,1,5,10,56,11.2,0,0,0,0.0,0,0.0,8.1,0.0
Charles Clay,TE,FA,2013,1,5,6,54,10.8,0,0,0,0.0,0,0.0,7.9,0.0
Tyler Eifert,TE,FA,2013,1,5,5,47,9.4,0,0,0,0.0,0,0.0,7.2,0.0
Jordan Reed,TE,FA,2013,1,5,6,38,7.6,0,0,0,0.0,0,0.0,6.3,0.0
Jermaine Gresham,TE,FA,2013,1,5,5,35,7.0,0,0,0,0.0,0,0.0,6.0,0.0
Antonio Gates,TE,FA,2013,1,2,4,49,24.5,0,0,0,0.0,0,0.0,5.9,0.0
Scott Chandler,TE,FA,2013,1,4,6,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Zach Miller,TE,FA,2013,1,3,4,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
Delanie Walker,TE,FA,2013,1,3,4,40,13.3,0,0,0,0.0,0,0.0,5.5,0.0
Allen Reisner,TE,FA,2013,1,3,5,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Benjamin Watson,TE,FA,2013,1,3,3,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Jeron Mastrud,TE,FA,2013,1,1,1,41,41.0,0,0,0,0.0,0,0.0,4.6,0.0
Lance Kendricks,TE,FA,2013,1,3,4,25,8.3,0,0,0,0.0,0,0.0,4.0,0.0
Kyle Rudolph,TE,FA,2013,1,2,4,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Mychal Rivera,TE,FA,2013,1,2,3,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Bruce Miller,TE,FA,2013,1,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Fred Davis,TE,FA,2013,1,2,4,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Jim Dray,TE,FA,2013,1,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Vance McDonald,TE,FA,2013,1,1,2,25,25.0,0,0,0,0.0,0,0.0,3.0,0.0
Kory Sperry,TE,FA,2013,1,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Ed Dickson,TE,FA,2013,1,1,5,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Anthony Fasano,TE,FA,2013,1,2,5,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Zach Ertz,TE,ARI,2013,1,1,3,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
David Johnson,TE,FA,2013,1,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Gary Barnidge,TE,FA,2013,1,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Coby Fleener,TE,FA,2013,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Gavin Escobar,TE,FA,2013,1,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Konrad Reuland,TE,FA,2013,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Michael Hoomanawanui,TE,FA,2013,1,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Clay Harbor,TE,FA,2013,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Nate Byham,TE,FA,2013,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Eddie Royal,WR,FA,2013,2,7,8,90,12.9,3,0,0,0.0,0,0.0,30.5,0.0
DeSean Jackson,WR,FA,2013,2,9,15,193,21.4,1,0,0,0.0,0,0.0,29.8,0.0
Julio Jones,WR,PHI,2013,2,11,14,182,16.5,1,0,0,0.0,0,0.0,29.7,0.0
Calvin Johnson,WR,FA,2013,2,6,8,116,19.3,2,0,0,0.0,0,0.0,26.6,0.0
Dez Bryant,WR,FA,2013,2,9,13,141,15.7,1,0,0,0.0,0,0.0,24.6,0.0
Pierre Garcon,WR,FA,2013,2,8,12,143,17.9,1,0,0,0.0,0,0.0,24.3,0.0
Randall Cobb,WR,NYJ,2013,2,9,10,128,14.2,1,0,0,0.0,0,0.0,23.3,0.0
Mike Wallace,WR,FA,2013,2,9,11,115,12.8,1,0,0,0.0,0,0.0,22.0,0.0
James Jones,WR,FA,2013,2,11,12,178,16.2,0,0,0,0.0,0,0.0,21.3,0.0
DeAndre Hopkins,WR,TEN,2013,2,7,13,117,16.7,1,0,0,0.0,0,0.0,21.2,0.0
Steve Johnson,WR,FA,2013,2,8,10,111,13.9,1,0,0,0.0,0,0.0,21.1,0.0
Brandon Marshall,WR,FA,2013,2,7,10,113,16.1,1,0,0,0.0,0,0.0,20.8,0.0
Tavon Austin,WR,FA,2013,2,6,12,47,7.8,2,2,8,4.0,0,0.0,20.5,0.0
Jordy Nelson,WR,FA,2013,2,3,4,66,22.0,2,0,0,0.0,0,0.0,20.1,0.0
Austin Pettis,WR,FA,2013,2,8,11,78,9.8,1,0,0,0.0,0,0.0,17.8,0.0
Victor Cruz,WR,FA,2013,2,8,11,118,14.8,0,0,0,0.0,0,0.0,15.8,0.0
T.Y. Hilton,WR,FA,2013,2,6,12,124,20.7,0,0,0,0.0,0,0.0,15.4,0.0
Kendall Wright,WR,FA,2013,2,7,11,54,7.7,1,0,0,0.0,0,0.0,14.9,0.0
Julian Edelman,WR,FA,2013,2,13,18,78,6.0,0,1,4,4.0,0,0.0,14.7,0.0
Ted Ginn Jr.,WR,FA,2013,2,3,8,62,20.7,1,0,0,0.0,0,0.0,13.7,0.0
Dwayne Bowe,WR,FA,2013,2,4,8,56,14.0,1,0,0,0.0,0,0.0,13.6,0.0
Cecil Shorts,WR,FA,2013,2,8,14,93,11.6,0,0,0,0.0,0,0.0,13.3,0.0
