player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Tee Higgins,WR,CIN,2022,1,2,2,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Hunter Renfrow,WR,LV,2022,1,3,6,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Nico Collins,WR,HOU,2022,1,2,3,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Skyy Moore,WR,KC,2022,1,1,1,30,30.0,0,0,0,0.0,0,0.0,3.5,0.0
Sammy Watkins,WR,FA,2022,1,3,3,18,6.0,0,0,0,0.0,0,0.0,3.3,0.0
Josh Reynolds,WR,DET,2022,1,1,3,28,28.0,0,0,0,0.0,0,0.0,3.3,0.0
Amari Cooper,WR,CLE,2022,1,3,6,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Marquise Goodwin,WR,CLE,2022,1,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Kenny Golladay,WR,FA,2022,1,2,2,22,11.0,0,0,0,0.0,0,0.0,3.2,0.0
Mike Thomas,WR,FA,2022,1,1,5,5,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Demarcus Robinson,WR,LAR,2022,1,2,4,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
K.J. Osborn,WR,MIN,2022,1,3,4,14,4.7,0,0,0,0.0,0,0.0,2.9,0.0
Cody Hollister,WR,FA,2022,1,1,1,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Byron Pringle,WR,WAS,2022,1,1,2,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Dennis Houston,WR,FA,2022,1,2,5,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Ray-Ray McCloud III,WR,SF,2022,1,1,2,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Joshua Palmer,WR,LAC,2022,1,3,4,5,1.7,0,1,4,4.0,0,0.0,2.4,0.0
Randall Cobb,WR,NYJ,2022,1,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Kadarius Toney,WR,KC,2022,1,0,0,0,0.0,0,2,23,11.5,0,0.0,2.3,0.0
A.J. Green,WR,FA,2022,1,2,4,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Russell Gage,WR,TB,2022,1,2,2,13,6.5,0,0,0,0.0,0,0.0,2.3,0.0
Nelson Agholor,WR,BAL,2022,1,3,5,28,9.3,0,0,0,0.0,0,0.0,2.3,0.0
Juwann Winfree,WR,IND,2022,1,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Simi Fehoko,WR,LAC,2022,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Mack Hollins,WR,ATL,2022,1,1,1,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Mike Williams,WR,LAC,2022,1,2,4,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Robert Woods,WR,HOU,2022,1,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Nick Westbrook-Ikhine,WR,TEN,2022,1,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Brandon Powell,WR,MIN,2022,1,1,1,10,10.0,0,1,3,3.0,0,0.0,1.8,0.0
Allen Robinson II,WR,PIT,2022,1,1,2,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Jamal Agnew,WR,JAC,2022,1,1,1,6,6.0,0,1,6,6.0,0,0.0,1.7,0.0
Shi Smith,WR,TEN,2022,1,1,3,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Andy Isabella,WR,BUF,2022,1,1,3,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
DeVante Parker,WR,NE,2022,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Darnell Mooney,WR,CHI,2022,1,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Trent Sherfield,WR,BUF,2022,1,1,2,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Zach Pascal,WR,ARI,2022,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Wan'Dale Robinson,WR,NYG,2022,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Deonte Harty,WR,BUF,2022,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
George Pickens,WR,PIT,2022,1,1,3,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Dee Eskridge,WR,SEA,2022,1,1,2,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jaelon Darden,WR,CLE,2022,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Saquon Barkley,RB,NYG,2022,1,6,7,30,5.0,0,18,164,9.1,1,0.0,30.4,0.0
Jonathan Taylor,RB,IND,2022,1,4,7,14,3.5,0,31,161,5.2,1,0.0,25.5,0.0
D'Andre Swift,RB,PHI,2022,1,3,3,31,10.3,0,15,144,9.6,1,0.0,25.0,0.0
Cordarrelle Patterson,RB,ATL,2022,1,3,5,16,5.3,0,22,120,5.5,1,0.0,21.1,0.0
Kareem Hunt,RB,CLE,2022,1,4,4,24,6.0,1,11,46,4.2,1,0.0,21.0,0.0
Clyde Edwards-Helaire,RB,KC,2022,1,3,3,32,10.7,2,7,42,6.0,0,0.0,20.9,0.0
Dontrell Hilliard,RB,FA,2022,1,3,4,61,20.3,2,2,8,4.0,0,0.0,20.4,0.0
James Robinson,RB,GB,2022,1,1,2,3,3.0,1,11,66,6.0,1,0.0,19.4,0.0
Joe Mixon,RB,CIN,2022,1,7,9,63,9.0,0,27,82,3.0,0,0.0,18.0,0.0
AJ Dillon,RB,GB,2022,1,5,6,46,9.2,0,10,45,4.5,1,0.0,17.6,0.0
Miles Sanders,RB,CAR,2022,1,2,2,9,4.5,0,13,96,7.4,1,0.0,17.5,0.0
Antonio Gibson,RB,WAS,2022,1,7,8,72,10.3,0,14,58,4.1,0,0.0,16.5,0.0
Jamaal Williams,RB,NO,2022,1,1,2,2,2.0,0,11,28,2.5,2,0.0,15.5,0.0
Nick Chubb,RB,CLE,2022,1,1,1,2,2.0,0,22,141,6.4,0,0.0,14.8,0.0
Leonard Fournette,RB,FA,2022,1,2,2,10,5.0,0,21,127,6.0,0,0.0,14.7,0.0
Javonte Williams,RB,DEN,2022,1,11,12,65,5.9,0,7,43,6.1,0,0.0,14.3,0.0
James Conner,RB,ARI,2022,1,5,6,29,5.8,0,10,26,2.6,1,0.0,14.0,0.0
Christian McCaffrey,RB,SF,2022,1,4,5,24,6.0,0,10,33,3.3,1,0.0,13.7,0.0
Michael Carter,RB,NYJ,2022,1,7,9,40,5.7,0,10,60,6.0,0,0.0,13.5,0.0
Dalvin Cook,RB,NYJ,2022,1,3,5,18,6.0,0,20,90,4.5,0,0.0,12.3,0.0
Isiah Pacheco,RB,KC,2022,1,0,0,0,0.0,0,12,62,5.2,1,0.0,12.2,0.0
Khalil Herbert,RB,CHI,2022,1,1,1,-2,-2.0,0,9,45,5.0,1,0.0,10.8,0.0
Kenneth Gainwell,RB,PHI,2022,1,2,4,12,6.0,0,5,20,4.0,1,0.0,10.2,0.0
Darrell Henderson Jr.,RB,LAR,2022,1,5,5,26,5.2,0,13,47,3.6,0,0.0,9.8,0.0
Brandon Bolden,RB,LV,2022,1,2,2,21,10.5,1,3,7,2.3,0,0.0,9.8,0.0
Najee Harris,RB,PIT,2022,1,2,2,3,1.5,1,10,23,2.3,0,0.0,9.6,0.0
Rex Burkhead,RB,FA,2022,1,5,8,30,6.0,0,14,40,2.9,0,0.0,9.5,0.0
Austin Ekeler,RB,LAC,2022,1,4,4,36,9.0,0,14,36,2.6,0,0.0,9.2,0.0
Aaron Jones,RB,GB,2022,1,3,5,27,9.0,0,5,49,9.8,0,0.0,9.1,0.0
Ty Montgomery II,RB,NE,2022,1,3,4,15,5.0,1,2,-2,-1.0,0,0.0,8.8,0.0
Chase Edmonds,RB,TB,2022,1,4,4,40,10.0,0,12,25,2.1,0,0.0,8.5,0.0
Nyheim Hines,RB,BUF,2022,1,6,6,50,8.3,0,3,4,1.3,0,0.0,8.4,0.0
Derrick Henry,RB,TEN,2022,1,0,1,0,0.0,0,21,82,3.9,0,0.0,8.2,0.0
Josh Jacobs,RB,LV,2022,1,1,1,16,16.0,0,10,57,5.7,0,0.0,7.8,0.0
Zander Horvath,RB,FA,2022,1,2,2,6,3.0,1,1,2,2.0,0,0.0,7.8,0.0
Rashaad Penny,RB,PHI,2022,1,2,3,7,3.5,0,12,60,5.0,0,0.0,7.7,0.0
Eno Benjamin,RB,NO,2022,1,3,4,33,11.0,0,4,28,7.0,0,0.0,7.6,0.0
Travis Etienne Jr.,RB,JAC,2022,1,2,4,18,9.0,0,4,47,11.8,0,0.0,7.5,0.0
Devin Singletary,RB,HOU,2022,1,2,2,14,7.0,0,8,48,6.0,0,0.0,7.2,0.0
Breece Hall,RB,NYJ,2022,1,6,9,38,6.3,0,6,23,3.8,0,0.0,7.1,0.0
Boston Scott,RB,PHI,2022,1,0,0,0,0.0,0,4,10,2.5,1,0.0,7.0,0.0
Damien Harris,RB,BUF,2022,1,2,3,10,5.0,0,9,48,5.3,0,0.0,6.8,0.0
David Montgomery,RB,DET,2022,1,3,4,24,8.0,0,17,26,1.5,0,0.0,6.5,0.0
Jerick McKinnon,RB,KC,2022,1,3,4,27,9.0,0,4,22,5.5,0,0.0,6.4,0.0
J.D. McKissic,RB,FA,2022,1,3,3,20,6.7,0,3,8,2.7,0,0.0,6.3,0.0
Melvin Gordon III,RB,BAL,2022,1,2,2,14,7.0,0,12,58,4.8,0,0.0,6.2,0.0
Alvin Kamara,RB,NO,2022,1,3,4,7,2.3,0,9,39,4.3,0,0.0,6.1,0.0
Ezekiel Elliott,RB,NE,2022,1,1,2,-3,-3.0,0,10,52,5.2,0,0.0,5.4,0.0
Samaje Perine,RB,DEN,2022,1,3,5,33,11.0,0,1,4,4.0,0,0.0,5.2,0.0
Kenyan Drake,RB,FA,2022,1,1,1,15,15.0,0,11,31,2.8,0,0.0,5.1,0.0
Zack Moss,RB,IND,2022,1,6,6,21,3.5,0,6,15,2.5,0,0.0,4.6,0.0
Joshua Kelley,RB,LAC,2022,1,2,2,14,7.0,0,4,21,5.3,0,0.0,4.5,0.0
Dameon Pierce,RB,HOU,2022,1,1,1,6,6.0,0,11,33,3.0,0,0.0,4.4,0.0
Elijah Mitchell,RB,SF,2022,1,0,0,0,0.0,0,6,41,6.8,0,0.0,4.1,0.0
Jeff Wilson Jr.,RB,MIA,2022,1,2,2,8,4.0,0,9,22,2.4,0,0.0,4.0,0.0
Raheem Mostert,RB,MIA,2022,1,1,1,16,16.0,0,5,16,3.2,0,0.0,3.7,0.0
Rhamondre Stevenson,RB,NE,2022,1,2,2,2,1.0,0,8,25,3.1,0,0.0,3.7,0.0
Alexander Mattison,RB,MIN,2022,1,0,0,0,0.0,0,8,36,4.5,0,0.0,3.6,0.0
Tony Pollard,RB,DAL,2022,1,2,2,14,7.0,0,6,8,1.3,0,0.0,3.2,0.0
Rachaad White,RB,TB,2022,1,2,2,7,3.5,0,6,14,2.3,0,0.0,3.1,0.0
Matt Breida,RB,NYG,2022,1,0,0,0,0.0,0,5,24,4.8,0,0.0,2.4,0.0
Justice Hill,RB,BAL,2022,1,2,2,7,3.5,0,2,4,2.0,0,0.0,2.1,0.0
Alec Ingold,RB,MIA,2022,1,1,2,8,8.0,0,1,2,2.0,0,0.0,1.5,0.0
Sony Michel,RB,FA,2022,1,0,0,0,0.0,0,7,12,1.7,0,0.0,1.2,0.0
Patrick Ricard,RB,BAL,2022,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
C.J. Ham,RB,MIN,2022,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Mike Davis,RB,FA,2022,1,0,0,0,0.0,0,2,11,5.5,0,0.0,1.1,0.0
Mark Ingram II,RB,FA,2022,1,1,1,1,1.0,0,4,22,5.5,0,0.0,0.8,0.0
Jaylen Warren,RB,PIT,2022,1,0,1,0,0.0,0,3,7,2.3,0,0.0,0.7,0.0
Mike Boone,RB,HOU,2022,1,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Jakob Johnson,RB,LV,2022,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
D'Onta Foreman,RB,CHI,2022,1,0,0,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Chuba Hubbard,RB,CAR,2022,1,0,0,0,0.0,0,1,3,3.0,0,0.0,0.3,0.0
Travis Homer,RB,CHI,2022,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Damien Williams,RB,ARI,2022,1,0,0,0,0.0,0,2,2,1.0,0,0.0,0.2,0.0
Travis Kelce,TE,KC,2022,1,8,9,121,15.1,1,0,0,0.0,0,0.0,22.1,0.0
O.J. Howard,TE,FA,2022,1,2,2,38,19.0,2,0,0,0.0,0,0.0,16.8,0.0
Taysom Hill,TE,NO,2022,1,1,1,2,2.0,0,4,81,20.2,1,0.0,14.8,0.0
Gerald Everett,TE,LAC,2022,1,3,4,54,18.0,1,0,0,0.0,0,0.0,12.9,0.0
Will Dissly,TE,SEA,2022,1,3,3,43,14.3,1,0,0,0.0,0,0.0,11.8,0.0
Colby Parkinson,TE,SEA,2022,1,2,2,43,21.5,1,0,0,0.0,0,0.0,11.3,0.0
Zach Ertz,TE,ARI,2022,1,2,4,14,7.0,1,0,0,0.0,0,0.0,10.4,0.0
Pat Freiermuth,TE,PIT,2022,1,5,10,75,15.0,0,0,0,0.0,0,0.0,10.0,0.0
Darren Waller,TE,NYG,2022,1,4,6,79,19.8,0,0,0,0.0,0,0.0,9.9,0.0
Dalton Schultz,TE,HOU,2022,1,7,9,62,8.9,0,0,0,0.0,0,0.0,9.7,0.0
Tyler Conklin,TE,NYJ,2022,1,4,7,16,4.0,1,0,0,0.0,0,0.0,9.6,0.0
Mark Andrews,TE,BAL,2022,1,5,7,52,10.4,0,0,0,0.0,0,0.0,7.7,0.0
Dallas Goedert,TE,PHI,2022,1,3,4,60,20.0,0,0,0,0.0,0,0.0,7.5,0.0
Hayden Hurst,TE,CAR,2022,1,5,8,46,9.2,0,0,0,0.0,0,0.0,7.1,0.0
Chris Myarick,TE,NYG,2022,1,1,1,1,1.0,1,0,0,0.0,0,0.0,6.6,0.0
Jody Fortson,TE,KC,2022,1,1,1,1,1.0,1,0,0,0.0,0,0.0,6.6,0.0
Tyler Higbee,TE,LAR,2022,1,5,11,39,7.8,0,0,0,0.0,0,0.0,6.4,0.0
Ian Thomas,TE,CAR,2022,1,2,3,53,26.5,0,0,0,0.0,0,0.0,6.3,0.0
Andrew Beck,TE,HOU,2022,1,2,3,52,26.0,0,0,0,0.0,0,0.0,6.2,0.0
Logan Thomas,TE,WAS,2022,1,3,6,45,15.0,0,0,0,0.0,0,0.0,6.0,0.0
T.J. Hockenson,TE,MIN,2022,1,4,7,38,9.5,0,0,0,0.0,0,0.0,5.8,0.0
Albert Okwuegbunam,TE,PHI,2022,1,5,6,33,6.6,0,0,0,0.0,0,0.0,5.8,0.0
Juwan Johnson,TE,NO,2022,1,2,5,43,21.5,0,0,0,0.0,0,0.0,5.3,0.0
Robert Tonyan,TE,CHI,2022,1,3,5,36,12.0,0,0,0,0.0,0,0.0,5.1,0.0
Zach Gentry,TE,CIN,2022,1,2,2,40,20.0,0,0,0,0.0,0,0.0,5.0,0.0
Evan Engram,TE,JAC,2022,1,4,4,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Jonnu Smith,TE,ATL,2022,1,3,4,33,11.0,0,0,0,0.0,0,0.0,4.8,0.0
Tre' McKitty,TE,LAC,2022,1,3,4,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Josiah Deguara,TE,GB,2022,1,2,2,28,14.0,0,0,0,0.0,0,0.0,3.8,0.0
Kylen Granson,TE,IND,2022,1,3,7,22,7.3,0,0,0,0.0,0,0.0,3.7,0.0
Mo Alie-Cox,TE,IND,2022,1,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
Geoff Swaim,TE,ARI,2022,1,3,4,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Johnny Mundt,TE,MIN,2022,1,3,3,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
Noah Fant,TE,SEA,2022,1,3,4,16,5.3,0,0,0,0.0,0,0.0,3.1,0.0
Hunter Henry,TE,NE,2022,1,2,3,20,10.0,0,0,0,0.0,0,0.0,3.0,0.0
Kyle Pitts,TE,ATL,2022,1,2,7,19,9.5,0,0,0,0.0,0,0.0,2.9,0.0
Harrison Bryant,TE,CLE,2022,1,2,4,18,9.0,0,0,0,0.0,0,0.0,2.8,0.0
Armani Rogers,TE,WAS,2022,1,1,1,23,23.0,0,0,0,0.0,0,0.0,2.8,0.0
Pharaoh Brown,TE,NE,2022,1,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Durham Smythe,TE,MIA,2022,1,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Ross Dwelley,TE,SF,2022,1,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Noah Gray,TE,KC,2022,1,1,2,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Tyler Kroft,TE,MIA,2022,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
David Njoku,TE,CLE,2022,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Cameron Brate,TE,FA,2022,1,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Chigoziem Okonkwo,TE,TEN,2022,1,1,1,11,11.0,0,1,-4,-4.0,0,0.0,1.2,0.0
Anthony Firkser,TE,DET,2022,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Austin Hooper,TE,LV,2022,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Parker Hesse,TE,ATL,2022,1,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Dawson Knox,TE,BUF,2022,1,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Brevin Jordan,TE,HOU,2022,1,1,2,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Tyler Davis,TE,GB,2022,1,1,1,3,3.0,0,0,0,0.0,0,0.0,0.8,0.0
Ben Ellefson,TE,FA,2022,1,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Drew Sample,TE,CIN,2022,1,1,1,2,2.0,0,0,0,0.0,0,0.0,0.7,0.0
Mike Gesicki,TE,NE,2022,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Tommy Tremble,TE,CAR,2022,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Stefon Diggs,WR,BUF,2022,2,12,15,148,12.3,3,0,0,0.0,0,0.0,38.8,0.0
Tyreek Hill,WR,MIA,2022,2,11,13,190,17.3,2,0,0,0.0,0,0.0,36.5,0.0
Amon-Ra St. Brown,WR,DET,2022,2,9,12,116,12.9,2,2,68,34.0,0,0.0,34.9,0.0
