player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Jalen Guyton,WR,LAC,2021,1,3,5,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Marquise Goodwin,WR,CLE,2021,1,4,4,45,11.3,0,1,-2,-2.0,0,0.0,6.3,0.0
Michael Gallup,WR,DAL,2021,1,4,7,36,9.0,0,0,0,0.0,0,0.0,5.6,0.0
KJ Hamler,WR,IND,2021,1,3,4,41,13.7,0,0,0,0.0,0,0.0,5.6,0.0
Henry Ruggs III,WR,FA,2021,1,2,5,46,23.0,0,0,0,0.0,0,0.0,5.6,0.0
Darnell Mooney,WR,CHI,2021,1,5,7,26,5.2,0,0,0,0.0,0,0.0,5.1,0.0
Tyler Boyd,WR,CIN,2021,1,3,4,32,10.7,0,0,0,0.0,0,0.0,4.7,0.0
Denzel Mims,WR,PIT,2021,1,1,1,40,40.0,0,0,0,0.0,0,0.0,4.5,0.0
KJ Hill Jr.,WR,FA,2021,1,3,3,30,10.0,0,0,0,0.0,0,0.0,4.5,0.0
Julio Jones,WR,PHI,2021,1,3,6,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Michael Pittman Jr.,WR,IND,2021,1,3,4,29,9.7,0,0,0,0.0,0,0.0,4.4,0.0
Terrace Marshall Jr.,WR,CAR,2021,1,3,6,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Mike Evans,WR,TB,2021,1,3,6,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Cedrick Wilson Jr.,WR,MIA,2021,1,3,3,24,8.0,0,0,0,0.0,0,0.0,3.9,0.0
Quez Watkins,WR,PHI,2021,1,3,3,23,7.7,0,0,0,0.0,0,0.0,3.8,0.0
Randall Cobb,WR,NYJ,2021,1,1,1,32,32.0,0,1,1,1.0,0,0.0,3.8,0.0
Chris Conley,WR,SF,2021,1,2,2,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Mike Strachan,WR,CAR,2021,1,2,2,26,13.0,0,0,0,0.0,0,0.0,3.6,0.0
A.J. Green,WR,FA,2021,1,2,6,25,12.5,0,0,0,0.0,0,0.0,3.5,0.0
Damiere Byrd,WR,ATL,2021,1,3,3,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Trinity Benson,WR,FA,2021,1,3,6,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Mecole Hardman Jr.,WR,KC,2021,1,3,3,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Dee Eskridge,WR,SEA,2021,1,1,1,6,6.0,0,2,22,11.0,0,0.0,3.3,0.0
Amon-Ra St. Brown,WR,DET,2021,1,2,4,23,11.5,0,0,0,0.0,0,0.0,3.3,0.0
Marquez Valdes-Scantling,WR,KC,2021,1,3,8,17,5.7,0,0,0,0.0,0,0.0,3.2,0.0
DeSean Jackson,WR,FA,2021,1,2,2,21,10.5,0,0,0,0.0,0,0.0,3.1,0.0
Parris Campbell,WR,NYG,2021,1,1,3,24,24.0,0,0,0,0.0,0,0.0,2.9,0.0
Allen Lazard,WR,NYJ,2021,1,2,4,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
Tyrell Williams,WR,FA,2021,1,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Malik Taylor,WR,NYJ,2021,1,2,3,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Amari Rodgers,WR,FA,2021,1,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Joshua Palmer,WR,LAC,2021,1,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Kendrick Bourne,WR,NE,2021,1,1,3,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Cam Sims,WR,FA,2021,1,1,1,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
James Washington,WR,FA,2021,1,2,2,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Adam Humphries,WR,FA,2021,1,2,2,10,5.0,0,0,0,0.0,0,0.0,2.0,0.0
Marquez Callaway,WR,FA,2021,1,1,2,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Courtland Sutton,WR,DEN,2021,1,1,3,14,14.0,0,0,0,0.0,0,0.0,1.9,0.0
Dede Westbrook,WR,FA,2021,1,1,1,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Nick Westbrook-Ikhine,WR,TEN,2021,1,1,2,10,10.0,0,0,0,0.0,0,0.0,1.5,0.0
Demarcus Robinson,WR,LAR,2021,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Nico Collins,WR,HOU,2021,1,1,3,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Mohamed Sanu Sr.,WR,FA,2021,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Tyron Johnson,WR,DAL,2021,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
C.J. Board,WR,FA,2021,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Byron Pringle,WR,WAS,2021,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Devin Duvernay,WR,BAL,2021,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Mike Thomas,WR,FA,2021,1,1,3,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Donovan Peoples-Jones,WR,CLE,2021,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Kadarius Toney,WR,KC,2021,1,2,2,-2,-1.0,0,0,0,0.0,0,0.0,0.8,0.0
Freddie Swain,WR,MIA,2021,1,0,1,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Dyami Brown,WR,WAS,2021,1,1,4,-2,-2.0,0,0,0,0.0,0,0.0,0.3,0.0
Elijah Moore,WR,CLE,2021,1,1,4,-3,-3.0,0,0,0,0.0,0,0.0,0.2,0.0
Christian McCaffrey,RB,SF,2021,1,9,9,89,9.9,0,21,98,4.7,0,0.0,23.2,0.0
Joe Mixon,RB,CIN,2021,1,4,4,23,5.8,0,29,127,4.4,1,0.0,23.0,0.0
Nick Chubb,RB,CLE,2021,1,2,2,18,9.0,0,15,83,5.5,2,0.0,21.1,0.0
Jamaal Williams,RB,NO,2021,1,8,9,56,7.0,0,9,54,6.0,1,0.0,21.0,0.0
D'Andre Swift,RB,PHI,2021,1,8,11,65,8.1,1,11,39,3.5,0,0.0,20.4,0.0
Melvin Gordon III,RB,BAL,2021,1,3,3,17,5.7,0,11,101,9.2,1,0.0,19.3,0.0
David Montgomery,RB,DET,2021,1,1,1,10,10.0,0,16,108,6.8,1,0.0,18.3,0.0
Dalvin Cook,RB,NYJ,2021,1,6,7,43,7.2,0,20,61,3.1,1,0.0,17.4,0.0
Ty'Son Williams,RB,FA,2021,1,3,4,29,9.7,0,9,65,7.2,1,0.0,16.9,0.0
Alvin Kamara,RB,NO,2021,1,3,4,8,2.7,1,20,83,4.2,0,0.0,16.6,0.0
Josh Jacobs,RB,LV,2021,1,1,2,6,6.0,0,10,34,3.4,2,0.0,16.5,0.0
Elijah Mitchell,RB,SF,2021,1,0,0,0,0.0,0,19,104,5.5,1,0.0,16.4,0.0
Kareem Hunt,RB,CLE,2021,1,3,3,28,9.3,0,6,33,5.5,1,0.0,15.6,0.0
Miles Sanders,RB,CAR,2021,1,4,5,39,9.8,0,15,74,4.9,0,0.0,15.3,0.0
Darrell Henderson Jr.,RB,LAR,2021,1,1,1,17,17.0,0,16,70,4.4,1,0.0,15.2,0.0
Jonathan Taylor,RB,IND,2021,1,6,7,60,10.0,0,17,56,3.3,0,0.0,14.6,0.0
Mark Ingram II,RB,FA,2021,1,0,1,0,0.0,0,26,85,3.3,1,0.0,14.5,0.0
Chase Edmonds,RB,TB,2021,1,4,4,43,10.8,0,12,63,5.3,0,0.0,12.6,0.0
Austin Ekeler,RB,LAC,2021,1,0,0,0,0.0,0,15,57,3.8,1,0.0,11.7,0.0
Kenneth Gainwell,RB,PHI,2021,1,2,3,6,3.0,0,9,37,4.1,1,0.0,11.3,0.0
Nyheim Hines,RB,BUF,2021,1,6,8,48,8.0,0,9,34,3.8,0,0.0,11.2,0.0
Chris Carson,RB,FA,2021,1,3,3,26,8.7,0,16,91,5.7,0,0.0,11.2,0.0
Damien Harris,RB,BUF,2021,1,2,3,17,8.5,0,23,100,4.3,0,0.0,10.7,0.0
Antonio Gibson,RB,WAS,2021,1,3,5,18,6.0,0,20,90,4.5,0,0.0,10.3,0.0
David Johnson,RB,FA,2021,1,3,4,18,6.0,1,3,10,3.3,0,0.0,10.3,0.0
Myles Gaskin,RB,LAR,2021,1,5,5,27,5.4,0,9,49,5.4,0,0.0,10.1,0.0
Kenyan Drake,RB,FA,2021,1,5,5,59,11.8,0,6,11,1.8,0,0.0,9.5,0.0
Devin Singletary,RB,HOU,2021,1,3,5,8,2.7,0,11,72,6.5,0,0.0,9.5,0.0
Derrick Henry,RB,TEN,2021,1,3,4,19,6.3,0,17,58,3.4,0,0.0,9.2,0.0
James White,RB,FA,2021,1,6,7,49,8.2,0,4,12,3.0,0,0.0,9.1,0.0
Latavius Murray,RB,BUF,2021,1,0,0,0,0.0,0,10,28,2.8,1,0.0,8.8,0.0
Clyde Edwards-Helaire,RB,KC,2021,1,3,3,29,9.7,0,14,43,3.1,0,0.0,8.7,0.0
Mike Davis,RB,FA,2021,1,3,6,23,7.7,0,15,49,3.3,0,0.0,8.7,0.0
Phillip Lindsay,RB,FA,2021,1,0,1,0,0.0,0,8,25,3.1,1,0.0,8.5,0.0
Leonard Fournette,RB,FA,2021,1,5,7,27,5.4,0,9,32,3.6,0,0.0,8.4,0.0
JaMycal Hasty,RB,JAC,2021,1,1,1,15,15.0,0,1,3,3.0,1,0.0,8.3,0.0
Cordarrelle Patterson,RB,ATL,2021,1,2,2,13,6.5,0,7,54,7.7,0,0.0,7.7,0.0
James Robinson,RB,GB,2021,1,3,6,29,9.7,0,5,25,5.0,0,0.0,6.9,0.0
Carlos Hyde,RB,FA,2021,1,2,2,14,7.0,0,9,44,4.9,0,0.0,6.8,0.0
Tony Pollard,RB,DAL,2021,1,4,4,29,7.3,0,3,14,4.7,0,0.0,6.3,0.0
Damien Williams,RB,ARI,2021,1,4,5,28,7.0,0,6,12,2.0,0,0.0,6.0,0.0
Tony Jones Jr.,RB,NO,2021,1,1,1,3,3.0,0,11,50,4.5,0,0.0,5.8,0.0
Najee Harris,RB,PIT,2021,1,1,3,4,4.0,0,16,45,2.8,0,0.0,5.4,0.0
James Conner,RB,ARI,2021,1,0,0,0,0.0,0,16,53,3.3,0,0.0,5.3,0.0
Ezekiel Elliott,RB,NE,2021,1,2,2,6,3.0,0,11,33,3.0,0,0.0,4.9,0.0
Jeremy McNichols,RB,SF,2021,1,3,4,24,8.0,0,2,9,4.5,0,0.0,4.8,0.0
Keith Smith,RB,ATL,2021,1,3,3,18,6.0,0,2,13,6.5,0,0.0,4.6,0.0
Javonte Williams,RB,DEN,2021,1,1,1,-4,-4.0,0,14,45,3.2,0,0.0,4.6,0.0
Alec Ingold,RB,MIA,2021,1,4,4,22,5.5,0,0,0,0.0,0,0.0,4.2,0.0
Salvon Ahmed,RB,MIA,2021,1,2,3,24,12.0,0,3,4,1.3,0,0.0,3.8,0.0
Samaje Perine,RB,DEN,2021,1,1,1,7,7.0,0,5,22,4.4,0,0.0,3.4,0.0
Aaron Jones,RB,GB,2021,1,2,2,13,6.5,0,5,9,1.8,0,0.0,3.2,0.0
Saquon Barkley,RB,NYG,2021,1,1,3,1,1.0,0,10,26,2.6,0,0.0,3.2,0.0
Ty Johnson,RB,BUF,2021,1,1,3,11,11.0,0,4,15,3.8,0,0.0,3.1,0.0
AJ Dillon,RB,GB,2021,1,1,2,7,7.0,0,4,19,4.8,0,0.0,3.1,0.0
Ameer Abdullah,RB,LV,2021,1,2,2,15,7.5,0,1,4,4.0,0,0.0,2.9,0.0
Larry Rountree III,RB,FA,2021,1,0,0,0,0.0,0,8,27,3.4,0,0.0,2.7,0.0
Michael Carter,RB,NYJ,2021,1,1,2,14,14.0,0,4,6,1.5,0,0.0,2.5,0.0
Patrick Ricard,RB,BAL,2021,1,2,3,15,7.5,0,0,0,0.0,0,0.0,2.5,0.0
Tevin Coleman,RB,FA,2021,1,0,0,0,0.0,0,9,24,2.7,0,0.0,2.4,0.0
Giovani Bernard,RB,FA,2021,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Raheem Mostert,RB,MIA,2021,1,0,0,0,0.0,0,2,20,10.0,0,0.0,2.0,0.0
C.J. Ham,RB,MIN,2021,1,2,2,9,4.5,0,0,0,0.0,0,0.0,1.9,0.0
Devontae Booker,RB,FA,2021,1,1,1,6,6.0,0,4,7,1.8,0,0.0,1.8,0.0
Malcolm Brown,RB,FA,2021,1,0,0,0,0.0,0,5,16,3.2,0,0.0,1.6,0.0
DeeJay Dallas,RB,SEA,2021,1,1,1,5,5.0,0,1,5,5.0,0,0.0,1.5,0.0
Chuba Hubbard,RB,CAR,2021,1,2,2,4,2.0,0,0,0,0.0,0,0.0,1.4,0.0
Kylin Hill,RB,FA,2021,1,0,0,0,0.0,0,5,14,2.8,0,0.0,1.4,0.0
Justin Jackson,RB,FA,2021,1,1,1,2,2.0,0,1,5,5.0,0,0.0,1.2,0.0
Kyle Juszczyk,RB,SF,2021,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Alexander Mattison,RB,MIN,2021,1,1,1,4,4.0,0,1,2,2.0,0,0.0,1.1,0.0
Gary Brightwell,RB,NYG,2021,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Rex Burkhead,RB,FA,2021,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Ty Montgomery II,RB,NE,2021,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Jaret Patterson,RB,LAC,2021,1,0,1,0,0.0,0,2,9,4.5,0,0.0,0.9,0.0
Rashaad Penny,RB,PHI,2021,1,0,0,0,0.0,0,2,8,4.0,0,0.0,0.8,0.0
J.D. McKissic,RB,FA,2021,1,0,1,0,0.0,0,1,8,8.0,0,0.0,0.8,0.0
Trenton Cannon,RB,FA,2021,1,0,0,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Brandon Bolden,RB,LV,2021,1,0,0,0,0.0,0,1,5,5.0,0,0.0,0.5,0.0
Matt Breida,RB,NYG,2021,1,0,0,0,0.0,0,4,4,1.0,0,0.0,0.4,0.0
Darrel Williams,RB,FA,2021,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Sony Michel,RB,FA,2021,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Michael Burton,RB,DEN,2021,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Mekhi Sargent,RB,FA,2021,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Gabe Nabers,RB,FA,2021,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Rob Gronkowski,TE,FA,2021,1,8,8,90,11.3,2,0,0,0.0,0,0.0,25.0,0.0
Travis Kelce,TE,KC,2021,1,6,7,76,12.7,2,0,0,0.0,0,0.0,22.6,0.0
T.J. Hockenson,TE,MIN,2021,1,8,11,97,12.1,1,0,0,0.0,0,0.0,21.7,0.0
Darren Waller,TE,NYG,2021,1,10,19,105,10.5,1,0,0,0.0,0,0.0,21.5,0.0
Juwan Johnson,TE,NO,2021,1,3,3,21,7.0,2,0,0,0.0,0,0.0,15.6,0.0
Dallas Goedert,TE,PHI,2021,1,4,5,42,10.5,1,0,0,0.0,0,0.0,12.2,0.0
Logan Thomas,TE,WAS,2021,1,3,3,30,10.0,1,0,0,0.0,0,0.0,10.5,0.0
George Kittle,TE,SF,2021,1,4,5,78,19.5,0,0,0,0.0,0,0.0,9.8,0.0
Tyler Higbee,TE,LAR,2021,1,5,6,68,13.6,0,0,0,0.0,0,0.0,9.3,0.0
Noah Fant,TE,SEA,2021,1,6,8,62,10.3,0,0,0,0.0,0,0.0,9.2,0.0
David Njoku,TE,CLE,2021,1,3,5,76,25.3,0,0,0,0.0,0,0.0,9.1,0.0
Gerald Everett,TE,LAC,2021,1,2,2,20,10.0,1,0,0,0.0,0,0.0,9.0,0.0
Chris Manhertz,TE,DEN,2021,1,1,1,22,22.0,1,0,0,0.0,0,0.0,8.7,0.0
Pharaoh Brown,TE,NE,2021,1,4,5,67,16.8,0,0,0,0.0,0,0.0,8.7,0.0
Jared Cook,TE,FA,2021,1,5,8,56,11.2,0,0,0,0.0,0,0.0,8.1,0.0
James O'Shaughnessy,TE,FA,2021,1,6,8,48,8.0,0,0,0,0.0,0,0.0,7.8,0.0
Dalton Schultz,TE,HOU,2021,1,6,6,45,7.5,0,0,0,0.0,0,0.0,7.5,0.0
Jonnu Smith,TE,ATL,2021,1,5,5,42,8.4,0,1,6,6.0,0,0.0,7.3,0.0
Albert Okwuegbunam,TE,PHI,2021,1,3,3,16,5.3,1,0,0,0.0,0,0.0,7.1,0.0
Cole Kmet,TE,CHI,2021,1,5,7,42,8.4,0,0,0,0.0,0,0.0,6.7,0.0
Dawson Knox,TE,BUF,2021,1,4,4,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Tyler Conklin,TE,NYJ,2021,1,4,4,41,10.3,0,0,0,0.0,0,0.0,6.1,0.0
Will Dissly,TE,SEA,2021,1,3,3,37,12.3,0,0,0,0.0,0,0.0,5.2,0.0
Kyle Pitts,TE,ATL,2021,1,4,8,31,7.8,0,0,0,0.0,0,0.0,5.1,0.0
Hayden Hurst,TE,CAR,2021,1,4,4,28,7.0,0,0,0,0.0,0,0.0,4.8,0.0
Hunter Henry,TE,NE,2021,1,3,3,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
C.J. Uzomah,TE,NYJ,2021,1,2,2,35,17.5,0,0,0,0.0,0,0.0,4.5,0.0
Zach Ertz,TE,ARI,2021,1,2,2,34,17.0,0,0,0,0.0,0,0.0,4.4,0.0
Austin Hooper,TE,LV,2021,1,3,3,27,9.0,0,0,0,0.0,0,0.0,4.2,0.0
Tyler Kroft,TE,MIA,2021,1,3,5,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Ryan Griffin,TE,FA,2021,1,3,6,22,7.3,0,0,0,0.0,0,0.0,3.7,0.0
Jack Doyle,TE,FA,2021,1,3,4,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Mark Andrews,TE,BAL,2021,1,3,5,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Blake Jarwin,TE,FA,2021,1,3,3,20,6.7,0,0,0,0.0,0,0.0,3.5,0.0
Anthony Firkser,TE,DET,2021,1,3,4,19,6.3,0,0,0,0.0,0,0.0,3.4,0.0
Adam Trautman,TE,DEN,2021,1,3,6,18,6.0,0,0,0,0.0,0,0.0,3.3,0.0
Pat Freiermuth,TE,PIT,2021,1,1,1,24,24.0,0,0,0,0.0,0,0.0,2.9,0.0
Marcedes Lewis,TE,CHI,2021,1,1,1,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Eric Ebron,TE,FA,2021,1,1,2,19,19.0,0,0,0,0.0,0,0.0,2.4,0.0
Ian Thomas,TE,CAR,2021,1,1,2,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Harrison Bryant,TE,CLE,2021,1,1,2,17,17.0,0,0,0,0.0,0,0.0,2.2,0.0
Robert Tonyan,TE,CHI,2021,1,2,4,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Kyle Rudolph,TE,FA,2021,1,2,5,8,4.0,0,0,0,0.0,0,0.0,1.8,0.0
Jimmy Graham,TE,NO,2021,1,1,2,11,11.0,0,0,0,0.0,0,0.0,1.6,0.0
Dan Arnold,TE,FA,2021,1,2,3,6,3.0,0,0,0,0.0,0,0.0,1.6,0.0
Durham Smythe,TE,MIA,2021,1,1,2,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Eric Saubert,TE,DAL,2021,1,1,2,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
