player_name,player_position,player_team,year,week,receptions,targets,receiving_yards,receiving_yards_per_reception,receiving_touchdowns,rushing_attempts,rushing_yards,rushing_yards_per_attempt,rushing_touchdowns,standard_points,half_ppr_points,ppr_points
Brandon Gibson,WR,FA,2014,1,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Jermaine Kearse,WR,FA,2014,1,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Micheal Spurlock,WR,FA,2014,1,1,3,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Rueben Randle,WR,FA,2014,1,2,3,1,0.5,0,0,0,0.0,0,0.0,1.1,0.0
Jaron Brown,WR,FA,2014,1,1,1,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Damaris Johnson,WR,FA,2014,1,1,3,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Allen Robinson II,WR,PIT,2014,1,1,3,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jason Avant,WR,FA,2014,1,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Le'Veon Bell,RB,FA,2014,1,6,7,88,14.7,0,21,109,5.2,1,0.0,28.7,0.0
Marshawn Lynch,RB,FA,2014,1,1,1,14,14.0,0,20,110,5.5,2,0.0,24.9,0.0
Matt Forte,RB,FA,2014,1,8,9,87,10.9,0,17,82,4.8,0,0.0,20.9,0.0
DeMarco Murray,RB,FA,2014,1,3,4,25,8.3,0,22,118,5.4,1,0.0,19.8,0.0
Knowshon Moreno,RB,FA,2014,1,0,0,0,0.0,0,24,134,5.6,1,0.0,19.4,0.0
Mark Ingram II,RB,FA,2014,1,1,1,1,1.0,0,13,60,4.6,2,0.0,18.6,0.0
Chris Johnson,RB,FA,2014,1,5,5,23,4.6,1,13,68,5.2,0,0.0,17.6,0.0
Rashad Jennings,RB,FA,2014,1,4,5,50,12.5,0,16,46,2.9,1,0.0,17.6,0.0
Justin Forsett,RB,FA,2014,1,5,6,14,2.8,0,11,70,6.4,1,0.0,16.9,0.0
Darren Sproles,RB,FA,2014,1,4,6,14,3.5,0,11,71,6.5,1,0.0,16.5,0.0
Chris Ivory,RB,FA,2014,1,0,0,0,0.0,0,10,102,10.2,1,0.0,16.2,0.0
Shane Vereen,RB,FA,2014,1,5,8,35,7.0,0,7,36,5.1,1,0.0,15.6,0.0
Montee Ball,RB,FA,2014,1,2,2,16,8.0,0,23,67,2.9,1,0.0,15.3,0.0
Isaiah Crowell,RB,FA,2014,1,0,0,0,0.0,0,5,32,6.4,2,0.0,15.2,0.0
LeSean McCoy,RB,FA,2014,1,6,6,41,6.8,0,21,74,3.5,0,0.0,14.5,0.0
Giovani Bernard,RB,FA,2014,1,6,10,62,10.3,0,14,48,3.4,0,0.0,14.0,0.0
C.J. Spiller,RB,FA,2014,1,3,3,11,3.7,1,15,53,3.5,0,0.0,13.9,0.0
Lamar Miller,RB,FA,2014,1,4,5,19,4.8,1,11,59,5.4,0,0.0,13.8,0.0
Ryan Mathews,RB,FA,2014,1,2,2,20,10.0,0,12,40,3.3,1,0.0,13.0,0.0
Antone Smith,RB,FA,2014,1,1,1,54,54.0,1,2,7,3.5,0,0.0,12.6,0.0
Joique Bell,RB,FA,2014,1,1,1,5,5.0,0,15,51,3.4,1,0.0,12.1,0.0
Pierre Thomas,RB,FA,2014,1,6,7,58,9.7,0,7,31,4.4,0,0.0,11.9,0.0
Carlos Hyde,RB,FA,2014,1,0,0,0,0.0,0,7,50,7.1,1,0.0,11.0,0.0
Arian Foster,RB,FA,2014,1,2,2,17,8.5,0,27,103,3.8,0,0.0,11.0,0.0
Ahmad Bradshaw,RB,FA,2014,1,5,6,70,14.0,0,3,15,5.0,0,0.0,11.0,0.0
Adrian Peterson,RB,FA,2014,1,2,3,18,9.0,0,21,75,3.6,0,0.0,10.3,0.0
Stepfan Taylor,RB,FA,2014,1,3,3,21,7.0,1,1,5,5.0,0,0.0,10.1,0.0
Jacquizz Rodgers,RB,FA,2014,1,1,1,1,1.0,0,6,34,5.7,1,0.0,10.0,0.0
Terrance West,RB,FA,2014,1,0,0,0,0.0,0,16,100,6.3,0,0.0,10.0,0.0
Reggie Bush,RB,FA,2014,1,6,6,49,8.2,0,9,15,1.7,0,0.0,9.4,0.0
Alfred Morris,RB,FA,2014,1,0,0,0,0.0,0,14,91,6.5,0,0.0,9.1,0.0
Fred Jackson,RB,FA,2014,1,3,3,13,4.3,0,7,61,8.7,0,0.0,8.9,0.0
Khiry Robinson,RB,FA,2014,1,0,1,0,0.0,0,6,28,4.7,1,0.0,8.8,0.0
Andre Ellington,RB,FA,2014,1,5,5,27,5.4,0,13,53,4.1,0,0.0,8.5,0.0
Derrick Coleman,RB,FA,2014,1,1,1,15,15.0,1,0,0,0.0,0,0.0,8.0,0.0
DeAngelo Williams,RB,FA,2014,1,0,1,0,0.0,0,14,72,5.1,0,0.0,7.2,0.0
Shonn Greene,RB,FA,2014,1,0,0,0,0.0,0,15,71,4.7,0,0.0,7.1,0.0
Benny Cunningham Jr.,RB,FA,2014,1,4,4,30,7.5,0,5,21,4.2,0,0.0,7.1,0.0
Roy Helu,RB,FA,2014,1,2,3,15,7.5,0,4,46,11.5,0,0.0,7.1,0.0
Bobby Rainey,RB,FA,2014,1,2,2,8,4.0,1,4,12,3.0,0,0.0,7.0,0.0
Darrel Young,RB,FA,2014,1,1,1,1,1.0,0,1,1,1.0,1,0.0,6.7,0.0
Toby Gerhart,RB,FA,2014,1,2,2,15,7.5,0,17,42,2.5,0,0.0,6.7,0.0
LeGarrette Blount,RB,FA,2014,1,0,1,0,0.0,0,4,6,1.5,1,0.0,6.6,0.0
Frank Gore,RB,FA,2014,1,0,0,0,0.0,0,16,66,4.1,0,0.0,6.6,0.0
Trent Richardson,RB,FA,2014,1,3,4,31,10.3,0,6,20,3.3,0,0.0,6.6,0.0
John Kuhn,RB,FA,2014,1,0,0,0,0.0,0,1,2,2.0,1,0.0,6.2,0.0
Anthony Dixon,RB,FA,2014,1,0,0,0,0.0,0,5,60,12.0,0,0.0,6.0,0.0
Eddie Lacy,RB,FA,2014,1,3,3,11,3.7,0,12,34,2.8,0,0.0,6.0,0.0
James Starks,RB,FA,2014,1,2,3,11,5.5,0,7,37,5.3,0,0.0,5.8,0.0
Steven Jackson,RB,FA,2014,1,1,3,0,0.0,0,12,52,4.3,0,0.0,5.7,0.0
Zac Stacy,RB,FA,2014,1,1,2,8,8.0,0,11,43,3.9,0,0.0,5.6,0.0
Jamaal Charles,RB,FA,2014,1,4,4,15,3.8,0,7,19,2.7,0,0.0,5.4,0.0
Jorvorskie Lane,RB,FA,2014,1,0,0,0,0.0,0,1,54,54.0,0,0.0,5.4,0.0
Jonathan Stewart,RB,FA,2014,1,3,3,17,5.7,0,9,20,2.2,0,0.0,5.2,0.0
Dexter McCluster,RB,FA,2014,1,1,2,17,17.0,0,9,29,3.2,0,0.0,5.1,0.0
Leon Washington,RB,FA,2014,1,2,2,11,5.5,0,2,23,11.5,0,0.0,4.4,0.0
Devonta Freeman,RB,FA,2014,1,2,2,18,9.0,0,2,15,7.5,0,0.0,4.3,0.0
Ben Tate,RB,FA,2014,1,0,0,0,0.0,0,6,41,6.8,0,0.0,4.1,0.0
Stevan Ridley,RB,FA,2014,1,2,2,7,3.5,0,8,21,2.6,0,0.0,3.8,0.0
Jonathan Dwyer,RB,FA,2014,1,2,3,8,4.0,0,7,20,2.9,0,0.0,3.8,0.0
Lance Dunbar,RB,FA,2014,1,3,3,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Maurice Jones-Drew,RB,FA,2014,1,2,3,12,6.0,0,9,11,1.2,0,0.0,3.3,0.0
Mike Tolbert,RB,FA,2014,1,2,4,6,3.0,0,7,11,1.6,0,0.0,2.7,0.0
Robert Turbin,RB,FA,2014,1,0,0,0,0.0,0,6,27,4.5,0,0.0,2.7,0.0
C.J. Anderson,RB,FA,2014,1,0,0,0,0.0,0,4,27,6.8,0,0.0,2.7,0.0
Darren McFadden,RB,FA,2014,1,1,1,6,6.0,0,4,15,3.8,0,0.0,2.6,0.0
Bishop Sankey,RB,FA,2014,1,0,0,0,0.0,0,6,25,4.2,0,0.0,2.5,0.0
Doug Martin,RB,FA,2014,1,1,2,7,7.0,0,9,9,1.0,0,0.0,2.1,0.0
Matt Asiata,RB,FA,2014,1,1,1,5,5.0,0,2,10,5.0,0,0.0,2.0,0.0
Jeremy Hill,RB,FA,2014,1,0,0,0,0.0,0,4,19,4.8,0,0.0,1.9,0.0
Brandon Bolden,RB,LV,2014,1,1,3,4,4.0,0,2,8,4.0,0,0.0,1.7,0.0
Danny Woodhead,RB,FA,2014,1,1,1,6,6.0,0,6,5,0.8,0,0.0,1.6,0.0
Jordan Todman,RB,FA,2014,1,1,2,5,5.0,0,3,6,2.0,0,0.0,1.6,0.0
Denard Robinson,RB,FA,2014,1,1,1,3,3.0,0,3,8,2.7,0,0.0,1.6,0.0
Robert Hughes,RB,FA,2014,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Knile Davis,RB,FA,2014,1,1,1,3,3.0,0,1,3,3.0,0,0.0,1.1,0.0
Marcel Reece,RB,FA,2014,1,2,3,1,0.5,0,1,0,0.0,0,0.0,1.1,0.0
Travaris Cadet,RB,FA,2014,1,1,1,5,5.0,0,0,0,0.0,0,0.0,1.0,0.0
Frank Summers,RB,FA,2014,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Andre Williams,RB,FA,2014,1,0,1,0,0.0,0,5,9,1.8,0,0.0,0.9,0.0
DuJuan Harris,RB,FA,2014,1,0,0,0,0.0,0,1,7,7.0,0,0.0,0.7,0.0
Cyrus Gray,RB,FA,2014,1,0,0,0,0.0,0,2,5,2.5,0,0.0,0.5,0.0
Bilal Powell,RB,FA,2014,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Anthony Sherman,RB,FA,2014,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Ka'Deem Carey,RB,FA,2014,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Dri Archer,RB,FA,2014,1,0,1,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Theo Riddick,RB,FA,2014,1,0,0,0,0.0,0,1,4,4.0,0,0.0,0.4,0.0
Ray Agnew,RB,FA,2014,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Jonathan Grimes,RB,FA,2014,1,0,0,0,0.0,0,1,2,2.0,0,0.0,0.2,0.0
Jerick McKinnon,RB,KC,2014,1,0,0,0,0.0,0,1,1,1.0,0,0.0,0.1,0.0
Julius Thomas,TE,FA,2014,1,7,8,104,14.9,3,0,0,0.0,0,0.0,31.9,0.0
Vernon Davis,TE,FA,2014,1,4,6,44,11.0,2,0,0,0.0,0,0.0,18.4,0.0
Greg Olsen,TE,FA,2014,1,8,11,83,10.4,1,0,0,0.0,0,0.0,18.3,0.0
Martellus Bennett,TE,FA,2014,1,8,10,70,8.8,1,0,0,0.0,0,0.0,17.0,0.0
Zach Ertz,TE,ARI,2014,1,3,5,77,25.7,1,0,0,0.0,0,0.0,15.2,0.0
Dwayne Allen,TE,FA,2014,1,4,5,64,16.0,1,0,0,0.0,0,0.0,14.4,0.0
Larry Donnell,TE,FA,2014,1,5,8,56,11.2,1,0,0,0.0,0,0.0,14.1,0.0
Dennis Pitta,TE,FA,2014,1,10,14,83,8.3,0,0,0,0.0,0,0.0,13.3,0.0
Jimmy Graham,TE,NO,2014,1,8,10,82,10.3,0,0,0,0.0,0,0.0,12.2,0.0
Rob Gronkowski,TE,FA,2014,1,4,11,40,10.0,1,0,0,0.0,0,0.0,12.0,0.0
Delanie Walker,TE,FA,2014,1,3,4,37,12.3,1,0,0,0.0,0,0.0,11.2,0.0
Antonio Gates,TE,FA,2014,1,6,10,81,13.5,0,0,0,0.0,0,0.0,11.1,0.0
Anthony Fasano,TE,FA,2014,1,3,6,29,9.7,1,0,0,0.0,0,0.0,10.4,0.0
Levine Toilolo,TE,FA,2014,1,3,6,19,6.3,1,0,0,0.0,0,0.0,9.4,0.0
Niles Paul,TE,FA,2014,1,4,4,86,21.5,0,0,0,0.0,0,0.0,8.6,0.0
Kyle Rudolph,TE,FA,2014,1,2,4,16,8.0,1,0,0,0.0,0,0.0,8.6,0.0
Jared Cook,TE,FA,2014,1,4,8,56,14.0,0,0,0,0.0,0,0.0,7.6,0.0
Brandon Myers,TE,FA,2014,1,6,8,41,6.8,0,0,0,0.0,0,0.0,7.1,0.0
Jeff Cumberland,TE,FA,2014,1,4,5,50,12.5,0,0,0,0.0,0,0.0,7.0,0.0
Marcedes Lewis,TE,CHI,2014,1,6,9,35,5.8,0,0,0,0.0,0,0.0,6.5,0.0
Travis Kelce,TE,KC,2014,1,3,5,49,16.3,0,0,0,0.0,0,0.0,6.4,0.0
Zach Miller,TE,FA,2014,1,3,4,42,14.0,0,0,0,0.0,0,0.0,5.7,0.0
Jordan Cameron,TE,FA,2014,1,2,5,47,23.5,0,0,0,0.0,0,0.0,5.7,0.0
Owen Daniels,TE,FA,2014,1,4,6,34,8.5,0,0,0,0.0,0,0.0,5.4,0.0
Tyler Eifert,TE,FA,2014,1,3,3,37,12.3,0,0,0,0.0,0,0.0,5.2,0.0
Joseph Fauria,TE,FA,2014,1,1,3,26,26.0,0,0,0,0.0,0,0.0,5.1,0.0
Mychal Rivera,TE,FA,2014,1,3,4,31,10.3,0,0,0,0.0,0,0.0,4.6,0.0
Andrew Quarless,TE,FA,2014,1,3,4,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Heath Miller,TE,FA,2014,1,3,4,26,8.7,0,0,0,0.0,0,0.0,4.1,0.0
Jim Dray,TE,FA,2014,1,2,2,30,15.0,0,0,0,0.0,0,0.0,4.0,0.0
Charles Clay,TE,FA,2014,1,2,6,27,13.5,0,0,0,0.0,0,0.0,3.7,0.0
Coby Fleener,TE,FA,2014,1,3,8,21,7.0,0,0,0,0.0,0,0.0,3.6,0.0
Taylor Thompson,TE,FA,2014,1,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Ladarius Green,TE,FA,2014,1,2,2,24,12.0,0,0,0,0.0,0,0.0,3.4,0.0
Austin Seferian-Jenkins,TE,FA,2014,1,1,2,26,26.0,0,0,0,0.0,0,0.0,3.1,0.0
Tim Wright,TE,FA,2014,1,3,3,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Brent Celek,TE,FA,2014,1,3,4,15,5.0,0,0,0,0.0,0,0.0,3.0,0.0
Rhett Ellison,TE,FA,2014,1,1,1,22,22.0,0,0,0,0.0,0,0.0,2.7,0.0
Jermaine Gresham,TE,FA,2014,1,2,5,16,8.0,0,0,0,0.0,0,0.0,2.6,0.0
John Carlson,TE,FA,2014,1,1,1,20,20.0,0,0,0,0.0,0,0.0,2.5,0.0
Jason Witten,TE,FA,2014,1,2,6,14,7.0,0,0,0,0.0,0,0.0,2.4,0.0
Lance Kendricks,TE,FA,2014,1,2,3,12,6.0,0,0,0,0.0,0,0.0,2.2,0.0
Rob Housler,TE,FA,2014,1,1,3,16,16.0,0,0,0,0.0,0,0.0,2.1,0.0
Gary Barnidge,TE,FA,2014,1,1,2,13,13.0,0,0,0,0.0,0,0.0,1.8,0.0
Brian Leonhardt,TE,FA,2014,1,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Jace Amaro,TE,FA,2014,1,2,4,7,3.5,0,0,0,0.0,0,0.0,1.7,0.0
Dante Rosario,TE,FA,2014,1,1,1,12,12.0,0,0,0,0.0,0,0.0,1.7,0.0
Dion Sims,TE,FA,2014,1,1,3,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Brandon Pettigrew,TE,FA,2014,1,1,1,9,9.0,0,0,0,0.0,0,0.0,1.4,0.0
Virgil Green,TE,FA,2014,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Luke Stocker,TE,FA,2014,1,1,1,8,8.0,0,0,0,0.0,0,0.0,1.3,0.0
Daniel Fells,TE,FA,2014,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Harold Hoskins,TE,FA,2014,1,1,1,7,7.0,0,0,0,0.0,0,0.0,1.2,0.0
Ryan Griffin,TE,FA,2014,1,1,2,6,6.0,0,0,0,0.0,0,0.0,1.1,0.0
Logan Paulsen,TE,FA,2014,1,2,2,0,0.0,0,0,0,0.0,0,0.0,1.0,0.0
Jordan Reed,TE,FA,2014,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Cory Harkey,TE,FA,2014,1,1,1,4,4.0,0,0,0,0.0,0,0.0,0.9,0.0
Luke Willson,TE,FA,2014,1,1,1,1,1.0,0,0,0,0.0,0,0.0,0.6,0.0
Benjamin Watson,TE,FA,2014,1,1,1,0,0.0,0,0,0,0.0,0,0.0,0.5,0.0
Jordy Nelson,WR,FA,2014,2,9,16,209,23.2,1,0,0,0.0,0,0.0,31.4,0.0
Brandon Marshall,WR,FA,2014,2,5,8,48,9.6,3,0,0,0.0,0,0.0,25.3,0.0
